seed,train_size,test_type,n_train,n_test,n_train_cbgs,n_test_cbgs,mae,mse,r2,mean_ratio,median_ratio,std_ratio,train_time,pred_time,status
0,25,full,25,39011,0,0,189098.54318253184,111703624266.23338,-0.04210044891321374,1.0116673610815012,0.8435415239726022,0.7309557812280223,8.937726736068726,16.10843849182129,success
0,50,full,50,39011,0,0,163863.9366558871,68747897068.98592,0.35864019750444043,0.9172070241978113,0.7698453663793107,0.5842228372096732,0.3714115619659424,10.677368640899658,success
0,75,full,75,39011,0,0,167210.16340823742,72102197766.74614,0.3273474056555865,0.877658049105747,0.7404747767857139,0.5677073084226244,0.390683650970459,10.88227128982544,success
0,100,full,100,39011,0,0,164215.3390586149,72484863850.62071,0.3237774543634143,0.9066841624423043,0.7715133196721309,0.5759332730937156,0.4084968566894531,11.023454427719116,success
0,200,full,200,39011,0,0,152324.85801580804,63054937586.17749,0.41175070015509396,0.9763524737154415,0.8209526978417262,0.6409107028168968,0.3071320056915283,14.439502000808716,success
0,300,full,300,39011,0,0,146477.93287330013,57219243026.386894,0.4661928004936101,0.9837566004955539,0.8353273065476187,0.6381174681535629,0.32097554206848145,15.441335678100586,success
0,400,full,400,39011,0,0,144371.9364025531,55971790273.91974,0.4778304808453747,1.0081878629991903,0.8583565193965519,0.6460232583989733,0.33715057373046875,16.882051467895508,success
0,500,full,500,39011,0,0,138389.91452731282,51290381635.86367,0.5215040686569667,1.0468352041494398,0.8905202343749997,0.6683897731976584,0.3474154472351074,18.250181913375854,success
0,600,full,600,39011,0,0,138432.63019985548,50590333856.69583,0.5280349230470873,1.0266470527309424,0.8679707142857147,0.6660669435611642,0.3686537742614746,20.355677843093872,success
0,700,full,700,39011,0,0,134417.80388564282,48413434019.5331,0.548343559516568,1.0716715345245078,0.9046378499034755,0.6927573772931146,0.38014960289001465,21.639046669006348,success
0,800,full,800,39011,0,0,134094.03837118857,47844038913.57646,0.5536555348389816,1.0756560641852737,0.9058909269323667,0.7003640318247816,0.39169859886169434,23.145950317382812,success
0,900,full,900,39011,0,0,133662.21043944336,47467136877.00375,0.5571717124392052,1.075093298676641,0.9062374393203876,0.6954337485669962,0.4050009250640869,24.789379358291626,success
0,1000,full,1000,39011,0,0,133053.56345385755,46800782572.39997,0.5633882351753683,1.066625802872504,0.9022845670391063,0.6834559139162224,0.4211997985839844,26.022650718688965,success
0,2000,full,2000,39011,0,0,130818.31923527979,46113205058.61218,0.5698027525241798,1.0614003116703543,0.9013661309523814,0.6696016541232555,0.639063835144043,28.74516749382019,success
0,3000,full,3000,39011,0,0,135740.32882952885,48839346126.75538,0.544370159360132,0.985016448091246,0.8408558593749995,0.6125600278648505,0.8385009765625,42.422327756881714,success
0,4000,full,4000,39011,0,0,135174.9863914585,47841890234.08905,0.5536755802034279,0.9854970191354407,0.8372767187499998,0.6150728765024285,1.2093536853790283,57.57543897628784,success
0,5000,full,5000,39011,0,0,136406.86078065322,48425392765.32851,0.5482319945208599,0.9816072614996422,0.8301791992187496,0.6237912109217781,1.3013694286346436,76.4478509426117,success
0,6000,full,6000,39011,0,0,130920.69159219514,45017201879.233696,0.5800275363012796,1.0190867497012668,0.859863081831832,0.6505859110889068,1.5202460289001465,95.27193021774292,success
0,7000,full,7000,39011,0,0,128446.99117236164,43699136716.983284,0.5923239707840524,1.0469293360081364,0.8803943117977521,0.6739661836718772,1.734673261642456,119.85040163993835,success
0,8000,full,8000,39011,0,0,128838.3631696028,43946384510.01578,0.5900173577461634,1.0423410238586062,0.8779518678160921,0.6680223219639715,2.013947010040283,144.96319317817688,success
0,9000,full,9000,39011,0,0,126910.96940746681,42541435216.4519,0.6031243477757232,1.0621156247749413,0.8924645833333327,0.6821627016008087,2.2165415287017822,1299.1392402648926,success
0,10000,full,10000,39011,0,0,125433.61307147343,41769341794.78583,0.61032732714731,1.0780448292113733,0.9067412731006164,0.6922780066524068,4.093053579330444,645.2363028526306,success
100,25,full,25,39011,0,0,209112.63149115795,126639741898.39235,-0.18144180862054182,0.8238137163938142,0.6908502358490569,0.5879652654506223,0.9055745601654053,24.462553024291992,success
100,50,full,50,39011,0,0,180213.50148956385,94494714913.15309,0.11844413753108496,0.9216644965091244,0.777318385416667,0.643579826698363,0.7768807411193848,2351.6591098308563,success
100,75,full,75,39011,0,0,159286.50436535527,70824104482.56131,0.3392709362836307,1.1147106629080066,0.9287214972527468,0.7769046871752529,0.6190140247344971,98.42263054847717,success
100,100,full,100,39011,0,0,151843.43887581388,61693437956.28829,0.4244523415281716,1.0143259130019877,0.8526320564516129,0.6858609759899087,0.6301450729370117,13.072384595870972,success
100,200,full,200,39011,0,0,150839.0986370431,62850187327.8272,0.41366084709565687,1.0442836157015754,0.8750660076530619,0.6983096542010205,0.5545473098754883,15.525333404541016,success
100,300,full,300,39011,0,0,147712.24115453815,59935502435.752625,0.4408523948580838,1.0301299952054888,0.8601184895833337,0.686747916248294,0.3545963764190674,16.51710534095764,success
100,400,full,400,39011,0,0,144798.99783514586,57691307209.68249,0.4617888404559688,1.0753179885945934,0.8919032824612398,0.731565491289746,0.371110200881958,17.556129693984985,success
100,500,full,500,39011,0,0,139949.10106724707,53135689086.27069,0.5042889090318072,1.133703218009978,0.9358243206521747,0.7766707677675364,0.38087987899780273,18.619027137756348,success
100,600,full,600,39011,0,0,138236.21769240565,51986655261.14202,0.5150084239342885,1.1305066562195856,0.9373931953463208,0.7708345449620446,0.40531229972839355,19.711302042007446,success
100,700,full,700,39011,0,0,138904.79071407745,53017276097.03725,0.505393602187897,1.1138983091313883,0.9257226666666662,0.7498201180959361,0.4166219234466553,21.465529441833496,success
100,800,full,800,39011,0,0,139673.0609745889,52269082802.76559,0.512373613561351,1.0490176305532584,0.8774504605263159,0.7020478617587685,0.43205761909484863,22.94167137145996,success
100,900,full,900,39011,0,0,138198.62982916678,50362242998.61859,0.5301628180653257,1.0697788542967581,0.8900125000000003,0.7396182482337674,0.46964049339294434,26.058862447738647,success
100,1000,full,1000,39011,0,0,136280.01050725277,48626706570.53538,0.5463539067850627,1.0809293738918302,0.9027841947115379,0.7413676678303902,0.48691582679748535,578.473265171051,success
100,2000,full,2000,39011,0,0,128449.61910102279,42714588614.86409,0.6015089728458451,1.103715233013333,0.9224955818965521,0.738693765669687,1.0462582111358643,17212.115728616714,success
100,3000,full,3000,39011,0,0,126539.26675308727,41621888502.660866,0.6117029417965797,1.0910148783637192,0.9135604166666669,0.7198353798778104,1.1339406967163086,42.02246928215027,success
100,4000,full,4000,39011,0,0,126621.3942253467,41584281909.64026,0.612053779539995,1.1183905697424141,0.928349193548388,0.7621552136982629,1.1407380104064941,57.65166640281677,success
100,5000,full,5000,39011,0,0,126494.94815725052,42212502404.01125,0.6061930130384519,1.133832081880283,0.9391856317934788,0.7851867867409321,1.3746204376220703,76.4962329864502,success
100,6000,full,6000,39011,0,0,124178.3531948521,40271365751.08267,0.6243021781681124,1.136301414449996,0.9507718750000005,0.7520514300064672,1.5897347927093506,95.5202169418335,success
100,7000,full,7000,39011,0,0,123166.89619294077,39619390214.493324,0.6303845591456612,1.1260764097993394,0.9453423387096774,0.730696539157744,1.865813970565796,119.46417665481567,success
100,8000,full,8000,39011,0,0,122859.86239458101,39394047753.872444,0.6324868139374351,1.1315647303504486,0.9497455492424239,0.7398946401089179,2.1056487560272217,144.87115859985352,success
100,9000,full,9000,39011,0,0,123872.40939254312,40285578315.47815,0.6241695869488566,1.1123817438085422,0.9365654861111105,0.7262533849586775,2.2962734699249268,172.72443556785583,success
100,10000,full,10000,39011,0,0,123738.4786909061,40211772280.01319,0.6248581349095497,1.1178589771000729,0.9396526785714281,0.7326623944333602,2.5645971298217773,202.69464755058289,success
200,25,full,25,39011,0,0,154722.5441582182,62934663210.6624,0.4128727584727212,1.0097100251073778,0.8297679687500004,0.7064227457284544,0.3687307834625244,11.369736433029175,success
200,50,full,50,39011,0,0,179403.35613833278,76089734611.5879,0.2901470555025456,1.4601639715715187,1.2114228125000004,1.0133571314172576,0.3859078884124756,11.319117546081543,success
200,75,full,75,39011,0,0,153353.3429950046,56624765543.24242,0.4717387732059827,1.1343597930223375,0.9432383324235815,0.7825198340836614,0.3944227695465088,11.496955871582031,success
200,100,full,100,39011,0,0,153393.08830602266,54980403679.50635,0.48707928026322,1.1493902969316232,0.9478869886363634,0.8439124411909001,0.5123610496520996,11.782439947128296,success
200,200,full,200,39011,0,0,151416.58886515984,55860934002.78856,0.47886467620536866,1.0104726478226562,0.8431388333333328,0.7068926042701044,0.32649731636047363,15.478904247283936,success
200,300,full,300,39011,0,0,144259.53319336212,52571390912.47356,0.509553334282982,1.0376806878793419,0.8665173295454551,0.7128634573635785,0.3768646717071533,16.88453459739685,success
200,400,full,400,39011,0,0,139391.30341241893,49340142562.28354,0.5396981516817223,1.092000674586693,0.9173152412280702,0.7366601862465053,0.38330745697021484,19.112426042556763,success
200,500,full,500,39011,0,0,135829.95111234652,46601400304.4689,0.5652483033001148,1.1732761404175218,0.9708342948717952,0.8236765576041675,0.3981130123138428,19.523342847824097,success
200,600,full,600,39011,0,0,136776.5124662355,49849967828.90123,0.5349419126366639,1.2668523572986354,1.0371579769736834,0.9564929453376463,0.4054234027862549,21.225126266479492,success
200,700,full,700,39011,0,0,135052.83982102002,49880690515.29954,0.5346552959266171,1.2193283492525293,0.9980151323198193,0.9264502329017476,0.4228529930114746,22.66224241256714,success
200,800,full,800,39011,0,0,138214.70845682948,50996184645.11607,0.5242486780475832,1.1717049222547358,0.9623924769850395,0.8729802882805521,0.4773991107940674,56.12358999252319,success
200,900,full,900,39011,0,0,137701.7813663534,49451478834.13371,0.5386594783205173,1.128031375218266,0.9342838293650796,0.7789980536041127,0.5005044937133789,64.98360991477966,success
200,1000,full,1000,39011,0,0,136313.77070409627,48854036446.86641,0.5442331110836509,1.1320853072030082,0.9387993692660547,0.777021117598182,0.5190961360931396,74.28871011734009,success
200,2000,full,2000,39011,0,0,130306.98231147946,45103441775.340485,0.5792229909247311,1.1009104464823318,0.9223025568181824,0.7194082953878113,0.6591439247131348,28.950239658355713,success
200,3000,full,3000,39011,0,0,126196.13439038028,42545394631.86751,0.6030874097747483,1.1344656054418754,0.9518233653846158,0.7351569219920063,0.9259169101715088,41.997633934020996,success
200,4000,full,4000,39011,0,0,125598.65036884628,41896318845.64286,0.6091427385310586,1.1244219244391087,0.9392716875000007,0.7361992605459562,1.1521978378295898,57.61149621009827,success
200,5000,full,5000,39011,0,0,124210.40904228135,40784416036.88375,0.6195158524185191,1.1363473812716294,0.9490496822033896,0.7498150891348873,1.3900501728057861,76.701584815979,success
200,6000,full,6000,39011,0,0,123069.93871600318,39894573657.5065,0.6278173300930564,1.149567075029214,0.9587182744565209,0.7573578583651641,1.6091961860656738,95.44255828857422,success
200,7000,full,7000,39011,0,0,123456.59759346723,40233978414.35719,0.6246509704355183,1.1303492128497343,0.9444328977272726,0.7389660444778536,1.8642807006835938,119.52582502365112,success
200,8000,full,8000,39011,0,0,122592.48921578209,39617160822.01874,0.6304053574940928,1.1327939980331498,0.9486758620689659,0.7370038392021463,2.1532764434814453,145.1195571422577,success
200,9000,full,9000,39011,0,0,122636.83092549216,39498798664.129684,0.6315095764366809,1.1243428802265258,0.9413809966216213,0.7345863728686234,2.3019516468048096,172.48241901397705,success
200,10000,full,10000,39011,0,0,122487.20975273801,39430508077.12528,0.6321466699226023,1.112619197374202,0.9373755208333336,0.7171805277769181,2.5590617656707764,203.33107376098633,success
300,25,full,25,39011,0,0,192842.2123440544,97781194523.26585,0.08778405913577803,1.0981915828212738,0.8570457792207798,1.0098196837880182,0.37967991828918457,11.765250444412231,success
300,50,full,50,39011,0,0,162562.7945257027,65346074534.59696,0.3903763279433293,1.1666928219113095,0.9918062500000006,0.8646791957592512,0.38826489448547363,10.977200508117676,success
300,75,full,75,39011,0,0,162253.9055668994,66476184106.487724,0.37983336033664183,1.0939595834599232,0.9214387907608689,0.8073072726923586,0.3854498863220215,11.038524150848389,success
300,100,full,100,39011,0,0,149758.21476514637,58928898056.77306,0.4502431633501828,1.0730049132193848,0.9008562977099234,0.7634595074659842,0.42097902297973633,11.002785444259644,success
300,200,full,200,39011,0,0,147871.90230259573,57354935391.72281,0.4649269053558335,1.0009918682454642,0.8420094288793106,0.6985803953460605,0.3028984069824219,14.643506050109863,success
300,300,full,300,39011,0,0,138575.7342552421,50327180542.93893,0.5304899211565978,1.0653978955376513,0.8970172526041661,0.7192627881275107,0.3281080722808838,16.04137873649597,success
300,400,full,400,39011,0,0,137813.64957700233,50044029184.210304,0.5331314841316559,1.0894463053948944,0.9135774621212118,0.7408309041833357,0.3372631072998047,17.1727614402771,success
300,500,full,500,39011,0,0,136513.76373210442,49857372092.97672,0.534872837107847,1.069847941641097,0.8961140125570769,0.720571391751293,0.35106611251831055,18.147237062454224,success
300,600,full,600,39011,0,0,133468.45477157083,47250679079.328255,0.5591910808313245,1.1304426114541326,0.9464105938796684,0.7659420320093778,0.9884419441223145,19.65381646156311,success
300,700,full,700,39011,0,0,130818.30459197405,44779773502.5586,0.582242542479845,1.1755484920142083,0.9787782860824735,0.8003423214657917,0.406414270401001,22.13623023033142,success
300,800,full,800,39011,0,0,131711.57688276222,46346065922.97627,0.5676303573769125,1.110839846676082,0.9306325657894737,0.7392013194750129,0.4205305576324463,24.342426538467407,success
300,900,full,900,39011,0,0,131187.46143675823,46091971856.0882,0.570000840366248,1.1114252291783981,0.9316318708609272,0.7359076293662106,0.43689727783203125,26.124367237091064,success
300,1000,full,1000,39011,0,0,129491.36709738118,44699518299.8524,0.5829912557227422,1.1121846726250597,0.9365150841346148,0.731427366114559,0.45253658294677734,27.44052290916443,success
300,2000,full,2000,39011,0,0,127799.57852232383,43164230704.32554,0.597314192001839,1.1046201437775314,0.9319719460227279,0.7213152213504261,0.6491436958312988,28.831822872161865,success
300,3000,full,3000,39011,0,0,126245.34447475552,41520218475.47834,0.6126514372609292,1.1387501382556606,0.9496088068181815,0.7617575754728446,0.8894364833831787,41.85960841178894,success
300,4000,full,4000,39011,0,0,124757.48607103605,40986578699.36215,0.6176298455614799,1.122488048515419,0.9427415625000005,0.7368199277113987,1.104201078414917,57.55294466018677,success
300,5000,full,5000,39011,0,0,124317.81239285874,40557332280.90186,0.6216343520249921,1.1178983894001182,0.9401345905172416,0.7341679940913055,1.3187041282653809,77.37354874610901,success
300,6000,full,6000,39011,0,0,123202.83481622169,39555065875.20939,0.6309846508909751,1.1269861203108078,0.9443507621951219,0.7420968236975203,1.524899959564209,95.20058155059814,success
300,7000,full,7000,39011,0,0,122652.21258166764,39433325586.44207,0.632120384940865,1.1256780437043574,0.9455477499999996,0.7318773846697241,1.7688908576965332,119.38683557510376,success
300,8000,full,8000,39011,0,0,122306.60992812924,39141031032.14906,0.6348472462065088,1.1269472731368297,0.946539166666667,0.7366190184598146,2.025009870529175,144.96313738822937,success
300,9000,full,9000,39011,0,0,122463.62269856578,39404832578.86058,0.6323862006311489,1.1108977036693126,0.934399618902439,0.7227061670756214,2.185668468475342,172.28057551383972,success
300,10000,full,10000,39011,0,0,122772.45998544482,39703851097.31373,0.6295966104601917,1.0946024648454387,0.925154166666667,0.7035288649934052,2.5393052101135254,202.54300236701965,success
400,25,full,25,39011,0,0,191608.92487615673,108601101528.62337,-0.013156532734442283,1.0739887232600125,0.8538928171641795,0.8550868406381898,0.37750840187072754,10.915205240249634,success
400,50,full,50,39011,0,0,160372.36560401233,70082200539.24455,0.3461922733258218,1.0433481898654924,0.8446893999999997,0.7715137048356404,0.4060971736907959,11.257123470306396,success
400,75,full,75,39011,0,0,160729.77450670965,69940666626.29166,0.3475126651680158,0.9648485951762727,0.7955298491379313,0.6814369149582407,0.41712093353271484,11.821676254272461,success
400,100,full,100,39011,0,0,154767.76537466995,60685029830.62827,0.433859937453022,0.9701268255528817,0.7948269047619051,0.7325066947606292,0.4631955623626709,11.810397624969482,success
400,200,full,200,39011,0,0,147838.13664795668,57882541296.156906,0.4600047879807553,1.0090090230424547,0.8417704866888522,0.7292042329311325,0.3301422595977783,15.23238492012024,success
400,300,full,300,39011,0,0,149428.83442510606,60062491166.908104,0.4396676972745154,1.0072130535120238,0.8388992788461533,0.6883179772448299,0.35786867141723633,23.63067388534546,success
400,400,full,400,39011,0,0,139748.38591819454,51842209788.91747,0.516355978164847,1.100018469742383,0.9183885273972597,0.7451103043696512,0.38068175315856934,28.23827886581421,success
400,500,full,500,39011,0,0,138640.85769378347,51065092781.157646,0.5236058233508407,1.125772312145863,0.9426544660433073,0.7554335313653142,0.40625929832458496,33.39150786399841,success
400,600,full,600,39011,0,0,138011.6226222652,49921406455.16348,0.5342754506038814,1.1192617418312238,0.9325055722891573,0.7594859678473632,0.40873026847839355,42.75949192047119,success
400,700,full,700,39011,0,0,136333.85727242797,47956812114.68232,0.5526034561417166,1.1519941053229088,0.9539022115384619,0.7960587836163312,0.4662628173828125,50.05749583244324,success
400,800,full,800,39011,0,0,137077.03195232595,49530703386.86868,0.5379203801711745,1.162115521286106,0.96761858974359,0.78917151056171,0.4710719585418701,57.45970559120178,success
400,900,full,900,39011,0,0,136099.45730851556,48748368091.83704,0.545218907569086,1.1538389013395083,0.9559448416751791,0.7900687251365113,0.4701399803161621,65.66430330276489,success
400,1000,full,1000,39011,0,0,135464.77244278858,48182410692.394005,0.550498811993849,1.1546191837061797,0.9497297159090907,0.8026720116010223,0.4926788806915283,74.05836582183838,success
400,2000,full,2000,39011,0,0,130553.53299770417,45119318799.769646,0.5790748716994711,1.1173974602023846,0.9230267992424239,0.7622507762117993,0.8159489631652832,29.184040546417236,success
400,3000,full,3000,39011,0,0,127442.67156979762,42706073524.763336,0.601588411443069,1.126854984817622,0.9326596217105256,0.7606658522839168,0.9820938110351562,41.78152799606323,success
400,4000,full,4000,39011,0,0,126581.12718708345,42993179036.69712,0.598909959559014,1.1164161782110646,0.9350990000000005,0.7347566895419652,1.105372428894043,57.503637075424194,success
400,5000,full,5000,39011,0,0,124663.86031784305,41930682559.359116,0.6088221541120188,1.1225227316807513,0.9456129303892222,0.7227551492455071,1.3466808795928955,76.3509030342102,success
400,6000,full,6000,39011,0,0,123826.2081087706,41130819343.71882,0.6162842022018935,1.1377723226314802,0.9584734968354431,0.7265460034228343,1.5231373310089111,95.45443201065063,success
400,7000,full,7000,39011,0,0,122969.49708095152,40314236341.59528,0.6239022317750402,1.1354156054567786,0.9568823125000007,0.728500403493982,1.771054983139038,119.46249485015869,success
400,8000,full,8000,39011,0,0,123360.9888787377,40298542029.81914,0.6240486464456003,1.1332468667743156,0.9510130672609393,0.7347723447687144,2.2405295372009277,145.19218587875366,success
400,9000,full,9000,39011,0,0,122403.9229221806,39385280752.774925,0.6325686026514484,1.1502398386019788,0.9618604008838377,0.750677336315977,2.4551446437835693,173.04986572265625,success
400,10000,full,10000,39011,0,0,122582.40694992278,39462507068.90449,0.6318481463615546,1.144261628475253,0.956165890957447,0.7491427869943683,2.622751474380493,202.92546582221985,success
500,25,full,25,39011,0,0,164482.60081611597,71702080246.2194,0.3310801641090201,0.9580732710612069,0.7918154605263154,0.6824552477274962,0.41659998893737793,11.811654329299927,success
500,50,full,50,39011,0,0,169965.51913502763,74836117224.65504,0.3018422466860877,0.9369159286290402,0.7875339041095886,0.6585770502957577,0.4373297691345215,12.11797308921814,success
500,75,full,75,39011,0,0,166011.7687921756,70516119298.81474,0.34214417786687557,0.9107097586753423,0.7687778568301232,0.6124020399839027,0.43019962310791016,12.114043235778809,success
500,100,full,100,39011,0,0,160936.4941627041,67306020797.18528,0.3720916850456102,0.941526136547589,0.7860615301724141,0.630931355688787,0.46118903160095215,12.109106063842773,success
500,200,full,200,39011,0,0,149782.98616816412,59824653859.902336,0.44188651842760795,1.013531896299835,0.8456335526315789,0.6763615039751908,0.3343822956085205,15.649922132492065,success
500,300,full,300,39011,0,0,142526.37822104662,54372622416.50026,0.49274936600287433,1.0524675887851247,0.8855025,0.6816665360820341,0.3624000549316406,17.16858720779419,success
500,400,full,400,39011,0,0,141928.26474343776,54532644206.63144,0.4912564978848789,1.042219489801319,0.8747806338028161,0.6763774814784607,0.3731696605682373,18.294562816619873,success
500,500,full,500,39011,0,0,139150.76204928578,51999340351.35235,0.5148900827587937,1.030553686832076,0.8726420362903226,0.6602010424857799,0.39271116256713867,19.00413155555725,success
500,600,full,600,39011,0,0,136405.73981517233,50294359071.749084,0.5307961177557288,1.0399249925971497,0.8865270974099094,0.6554856652416831,0.41016387939453125,20.035642862319946,success
500,700,full,700,39011,0,0,136139.19669492258,49737703667.663086,0.5359892424219921,1.063164999549441,0.9002804347826079,0.6817621632207981,0.4333043098449707,21.708431720733643,success
500,800,full,800,39011,0,0,134671.79890888146,48829586024.31299,0.5444612128707362,1.0789248864262033,0.9083639705882357,0.6979786013756605,0.46677494049072266,24.35911750793457,success
500,900,full,900,39011,0,0,131456.8231940991,45792177547.79816,0.5727976680010083,1.12079746495293,0.9419604249502976,0.7323893676506493,0.48435330390930176,26.242789030075073,success
500,1000,full,1000,39011,0,0,132230.74041276018,46029863314.48002,0.570580260591119,1.1102727164909016,0.9341595905172417,0.7237043485739749,0.4948697090148926,27.43400502204895,success
500,2000,full,2000,39011,0,0,128522.03637555754,42830365174.30901,0.6004288753524673,1.1185438193906796,0.9325125961538465,0.7460432688265768,0.6796600818634033,47.7479248046875,success
500,3000,full,3000,39011,0,0,125407.2980357303,41728309594.4964,0.6107101229126434,1.1345252218550554,0.954610755813953,0.7267866661140131,0.9721546173095703,42.174514293670654,success
500,4000,full,4000,39011,0,0,124785.96677018981,41670994850.3229,0.6112448210571744,1.1046080822083986,0.9407636059371359,0.6949939467034626,1.2104153633117676,57.75697350502014,success
500,5000,full,5000,39011,0,0,124394.51572493176,41553506607.94353,0.6123408871063274,1.1288087178737667,0.9532408130787036,0.7225576834083076,1.437704086303711,76.54865789413452,success
500,6000,full,6000,39011,0,0,123599.82100821723,40680004453.35093,0.6204899242875925,1.1339685472777903,0.9553213942307687,0.7262334474739098,1.6683716773986816,95.91552209854126,success
500,7000,full,7000,39011,0,0,123575.96897009017,40587233135.310425,0.6213554023131387,1.1341597417104032,0.9528682154605271,0.7295111603852169,1.882930040359497,119.52561831474304,success
500,8000,full,8000,39011,0,0,122694.9482341519,39806601498.18468,0.6286380360220121,1.1468305394550118,0.9606648550724645,0.7432933057720652,2.2363791465759277,145.22410702705383,success
500,9000,full,9000,39011,0,0,122675.82112797513,39800008218.74065,0.6286995457493245,1.1397683962234428,0.9567153114886737,0.738780288165283,2.4399633407592773,173.08414578437805,success
500,10000,full,10000,39011,0,0,122934.17838718566,40065439086.02443,0.6262232999894503,1.1232784792248685,0.9439999999999995,0.7272725154127326,2.649614095687866,203.04805755615234,success
600,25,full,25,39011,0,0,176830.68567078837,95323579485.81886,0.11071153128005973,1.0698994857890192,0.8774632860429442,0.783212283706162,0.4598543643951416,11.61905550956726,success
600,50,full,50,39011,0,0,150993.10238458382,59542836158.17121,0.4445156395095322,1.0862637806113442,0.8930095643939391,0.7752647174507279,0.4273686408996582,12.004962682723999,success
600,75,full,75,39011,0,0,156075.92562254076,63117271376.19359,0.4111691785528636,0.9736336239429223,0.8166224232456141,0.6686654322179455,0.4303734302520752,11.990508079528809,success
600,100,full,100,39011,0,0,156699.69591128945,61661716633.47689,0.42474827467232,0.992405247150585,0.8296627038043471,0.7154539156313938,0.44782543182373047,12.03584361076355,success
600,200,full,200,39011,0,0,158780.24728301793,69642895727.8559,0.350290616098181,0.9701606726195454,0.8156483366935484,0.6508888838565997,0.34343409538269043,15.988831281661987,success
600,300,full,300,39011,0,0,142707.80863931007,52918920566.04028,0.5063111762028703,1.0679076933610137,0.8960498387096782,0.7258482499831296,0.37372875213623047,17.436981201171875,success
600,400,full,400,39011,0,0,138714.10597111232,48592060893.08594,0.5466771216875346,1.1124480402414103,0.9266041385135132,0.7825250019563758,0.39713048934936523,18.843810319900513,success
600,500,full,500,39011,0,0,136155.66988437556,46868408256.894196,0.5627573446681673,1.143034408781526,0.9490732031249995,0.8194916442275421,0.40740537643432617,19.655847549438477,success
600,600,full,600,39011,0,0,135969.21968563355,47594991344.137,0.5559789382703244,1.1069050666923406,0.9163160316780824,0.7938701311286225,0.4344356060028076,21.343750476837158,success
600,700,full,700,39011,0,0,135117.54785849663,47128365557.69171,0.5603321626596258,1.0679205474047078,0.8908914930555557,0.7359581178586244,0.47742438316345215,23.189614295959473,success
600,800,full,800,39011,0,0,134128.90042752365,46410732879.21726,0.5670270693048266,1.0854560526179449,0.905521930803572,0.7473492219357865,0.4748845100402832,25.10091781616211,success
600,900,full,900,39011,0,0,133285.4944322595,46422913652.79973,0.5669134329774309,1.1122176666934886,0.9231971224340169,0.7735263765776476,0.4954988956451416,26.692144632339478,success
600,1000,full,1000,39011,0,0,134071.75509311477,47030094814.13147,0.5612489456794416,1.108764459576066,0.9207526417525767,0.7703596154738576,0.5208954811096191,28.34307599067688,success
600,2000,full,2000,39011,0,0,128114.34461393901,42559863782.69866,0.602952424820808,1.1434150311804185,0.9519518229166668,0.7743962185194057,0.668328046798706,47.49106454849243,success
