model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mse,seed,status,experiment_name,experiment_description,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_n_estimators,hyperparam_subsample,hyperparam_colsample_bytree,hyperparam_min_child_weight,hyperparam_reg_alpha,hyperparam_reg_lambda,hyperparam_gamma,tune_time
xgboost,100,42306,82,15.169912099838257,0.0663905143737793,0.022797251903951543,216826.25194897,1854397.4130207878,3438789765418.19,3,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.01217484169844739,150.0,0.7248006166132267,0.6622381011524294,4.0,3.346370053458453e-05,0.5481353566881374,2.1273196262037974e-05,15.113141536712646
xgboost,100,42306,82,16.18986487388611,0.028062105178833008,-0.06788993965543755,306600.3828948612,1938535.3301699776,3757919226317.224,4,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,3.0,0.017411297913005146,200.0,0.7148334866260175,0.6433290139772218,1.0,1.3053422042855426e-07,0.7514553680938901,6.727016221526436e-05,16.136334896087646
xgboost,100,42306,82,12.209896564483643,0.02763676643371582,0.02068025197099166,208214.45128793787,1856404.9981036233,3446239516984.114,5,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.01418199452519185,100.0,0.7712469018446747,0.9402131514775263,10.0,6.756892567998213e-07,0.22353557789801703,2.3509884459924523e-07,12.169986009597778
xgboost,100,42306,82,15.602019786834717,0.14609766006469727,0.021847567513352262,210927.3644427098,1855298.2826783378,3442131717709.1895,6,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.011707201920670311,350.0,0.6707676484481179,0.6870748705312015,4.0,0.0036593032183049987,0.3537461601168061,0.19631072063354785,15.498752355575562
xgboost,100,42306,82,18.297317028045654,0.09893393516540527,0.0008208509079955517,249771.83845196493,1875133.3337958804,3516125019512.4526,7,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.08095559027307159,200.0,0.7482921609715772,0.6989214275656294,1.0,1.370354976189106e-07,1.5213819989281574,0.00321403427494376,18.215734481811523
xgboost,100,42306,82,12.968413829803467,0.04397177696228027,0.023146315226157288,215938.431650874,1854066.1818927426,3437561406838.3325,8,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,5.0,0.02905244108149414,150.0,0.9125692551246017,0.6202520171126161,3.0,2.3357963996100025e-06,6.9985275618112865,0.0007001007620613991,12.916682958602905
xgboost,100,42306,82,15.420767784118652,0.1557619571685791,0.014308912955402597,209417.17058455065,1862433.9842427168,3468660345662.2007,9,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.01012055886710948,400.0,0.9218511525034684,0.7548435252758683,3.0,4.946197047706668e-08,9.455686007078299,1.662913886424527e-05,15.300779819488525
xgboost,200,42306,82,18.0161612033844,0.08007121086120605,0.016785118823708034,199696.1442959849,1860093.1545282323,3459946543522.7905,0,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.024639767281873125,150.0,0.7545427402141308,0.7333981502963864,2.0,1.0717237909389994e-05,5.579754848128926,0.22361816741611562,17.94118881225586
xgboost,200,42306,82,15.112087726593018,0.040894269943237305,0.02115232895945196,200532.2342553361,1855957.5080370517,3444578271639.1025,1,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.018433100901120894,100.0,0.910001998468094,0.6028512714909278,8.0,0.00028154581068513964,4.293548978340383,2.9819710058734236e-05,15.06686282157898
xgboost,200,42306,82,19.122051000595093,0.20135164260864258,0.02318188031555568,232474.83500344685,1854032.430354139,3437436252804.8755,2,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.028869220380495747,550.0,0.8186841117373118,0.6739417822102108,10.0,0.01588775693167255,7.56829206016762,0.2679098473010567,18.968194484710693
xgboost,200,42306,82,15.229275703430176,0.030280351638793945,0.02334849616324952,206382.2584244847,1853874.3024730745,3436849929370.0283,3,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,4.0,0.02920106376061482,150.0,0.8780499538975782,0.8927990853352347,4.0,0.014832133386644165,0.7975412569939028,4.2623439248717255e-05,15.176420450210571
xgboost,200,42306,82,15.119608163833618,0.044293880462646484,0.033678819195162024,219188.82290964935,1844043.7581783195,3400497382076.421,4,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.018433100901120894,100.0,0.910001998468094,0.6028512714909278,8.0,0.00028154581068513964,4.293548978340383,2.9819710058734236e-05,15.073612213134766
xgboost,200,42306,82,15.830531597137451,0.05841255187988281,0.02619170768502832,198706.7772948134,1851173.851733792,3426844629342.924,5,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.03386632367289378,100.0,0.7975298260813921,0.6684360265885099,1.0,0.010778557550103847,5.294813981769927,0.35589333229030923,15.772166013717651
xgboost,200,42306,82,20.87363052368164,0.09915351867675781,0.024671428982152577,201007.4071783184,1852618.2852335703,3432194510781.774,6,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.012712829603684873,250.0,0.627559866049331,0.6849734591903663,9.0,2.3007783139703846e-07,1.4565238277035921,0.0007915794232475267,20.79048800468445
xgboost,200,42306,82,14.481342792510986,0.04298067092895508,0.018314597981196723,205562.56000663323,1858645.8203646503,3454564285558.9844,7,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.018433100901120894,100.0,0.910001998468094,0.6028512714909278,8.0,0.00028154581068513964,4.293548978340383,2.9819710058734236e-05,14.435524702072144
xgboost,200,42306,82,15.324890851974487,0.09403181076049805,0.023634346630165726,201583.45674630962,1853602.9827576205,3435844017687.9473,8,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.010487623149827539,200.0,0.7024598673816786,0.9939902112156979,9.0,5.28927314829357e-05,0.10613981415313745,1.7309342902835e-06,15.247677087783813
xgboost,200,42306,82,13.75678539276123,0.01824164390563965,0.021364270987934253,195429.83240058296,1855756.5693693224,3443832444757.397,9,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,3.0,0.033953489073402315,100.0,0.8417607868078831,0.6605390229590414,5.0,2.4331722429651084e-07,0.10912221014695882,0.007982991564873688,13.718162059783936
xgboost,500,42306,82,17.936772108078003,0.050020456314086914,0.024440094712918303,190502.51483130347,1852837.9797549807,3433008579222.518,0,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.034385556340785106,100.0,0.6705308295344445,0.7049008645348795,8.0,0.0003606503866167604,5.976830867420436,8.346608598664635e-05,17.88143277168274
xgboost,500,42306,82,18.98609447479248,0.05223369598388672,0.025914337733182857,190618.30589244876,1851437.4680169711,3427820697977.0933,1,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,5.0,0.034199390730983395,200.0,0.6377739022043656,0.802844968293012,5.0,6.675709591176246e-05,2.627900965886821,1.0407190669157035e-08,18.90980076789856
xgboost,500,42306,82,19.30421805381775,0.07639455795288086,0.03485188402695627,203433.05041561037,1842924.1305527908,3396369350973.7603,2,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.015282978573765304,150.0,0.6625792006997334,0.9416915128672596,10.0,4.238664197664561e-06,0.12639209437709903,1.0678810650489793e-06,19.229949951171875
xgboost,500,42306,82,17.946877002716064,0.02429819107055664,0.028787652079388715,198570.94072907802,1848704.8076156669,3417709465701.2803,3,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,4.0,0.02945097474567183,100.0,0.9551628219796191,0.6250381731149464,3.0,1.9905542509553577e-07,3.7136860135223175,0.06704991292684954,17.901805639266968
xgboost,500,42306,82,30.064579248428345,0.13745403289794922,0.03631723544784893,227327.08335177257,1841524.5747443873,3391212759387.496,4,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,5.0,0.022695343455381597,650.0,0.9336867242197462,0.9402038704398271,1.0,0.9726878708920169,3.211189651406921,7.053831737117218e-07,29.847201347351074
xgboost,500,42306,82,16.122167348861694,0.017755985260009766,0.04549061815837174,223607.9269898921,1832738.7977628077,3358931500825.0615,5,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,3.0,0.015291723388848315,100.0,0.7116398258831877,0.7573410612857845,8.0,0.0003807950815272041,0.6070476797426239,7.777352530464369e-08,16.080931186676025
xgboost,500,42306,82,20.95686650276184,0.03730654716491699,0.025807171653899785,191411.9006161951,1851539.310106077,3428197816868.0874,6,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.038032516504372664,100.0,0.832751216808676,0.6862796554086114,4.0,2.9037270537834065e-07,3.147914038504693,0.0017626750601498276,20.903449296951294
xgboost,500,42306,82,18.70614981651306,0.11683011054992676,0.01839368877838221,193225.40439170125,1858570.946713538,3454285963967.6567,7,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.013201176835128088,300.0,0.8260412593138108,0.6195255590782022,2.0,0.0048876024639125095,6.122940640707234,0.009856689360223627,18.575064182281494
xgboost,500,42306,82,18.132683753967285,0.05257773399353027,0.02501083952462624,191699.26256692313,1852295.905211994,3431000120465.12,8,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.015447361844760822,150.0,0.6961146448728004,0.915544953987198,4.0,8.093901159738331e-08,1.3793050040190784,2.037055835715184e-07,18.062129735946655
xgboost,500,42306,82,18.35356903076172,0.05885195732116699,0.04056079612957453,220335.20561282677,1837465.5402523207,3376279611614.753,9,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.024084841282661702,100.0,0.8172495850855229,0.6579955144305599,7.0,0.2994983867657392,6.703850766770914,3.044635761045216e-06,18.296130895614624
xgboost,1000,42306,82,23.859216690063477,0.06110095977783203,0.033285424178107315,185126.6430847575,1844419.080494882,3401881744493.586,0,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,3.0,0.01594398262910152,550.0,0.7988171725783451,0.9608962571950985,5.0,0.2910940750869662,7.336467881524198,0.03607522691332971,23.710930347442627
xgboost,1000,42306,82,20.567118167877197,0.09168601036071777,0.04176769749680842,196907.36112508422,1836309.4808020603,3372032509283.5327,1,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.013852039830302854,200.0,0.6073248792362047,0.6097417995448162,5.0,2.4239938644469875e-05,0.10356164116594054,1.8053209299049381e-06,20.46137309074402
xgboost,1000,42306,82,22.892677307128906,0.07551789283752441,0.04023401279525629,190723.16469507501,1837778.4324053086,3377429566614.114,2,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,4.0,0.011878655214755918,450.0,0.6206088195542173,0.9405092199634228,10.0,9.045913652224775e-08,0.6231875405475259,1.9939920619034237,22.755685806274414
xgboost,1000,42306,82,21.615935564041138,0.06180739402770996,0.03475634113397963,193514.84042600341,1843015.346575825,3396705567714.009,3,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,3.0,0.01295763084846137,600.0,0.6471368331739742,0.9245847630522618,10.0,0.11820980893257445,0.8800125854111392,2.87694544820335e-05,21.457884073257446
xgboost,1000,42306,82,24.098227977752686,0.05202960968017578,0.048355739434543965,191428.77789137844,1829986.0928635942,3348849100074.1636,4,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,5.0,0.045209681767299066,200.0,0.9501011610254743,0.8160914776432863,1.0,0.14929654032028128,0.10447530602668312,0.013088174193279876,24.00809955596924
xgboost,1000,42306,82,21.853771686553955,0.0431981086730957,0.03593748161459287,213131.75367412425,1841887.3793729313,3392549118293.2847,5,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.022497697248619036,100.0,0.8146490934407299,0.7787037202314497,7.0,0.0001785107204778631,9.301634351490872,0.0002105848832028922,21.79039692878723
xgboost,1000,42306,82,19.029385805130005,0.03249359130859375,0.026854005449902574,189133.66746220985,1850544.2427831206,3424513994497.7534,6,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,3.0,0.022688436711531437,200.0,0.9627554175680657,0.7616876443818161,7.0,0.00013452129194837983,0.31111899770383317,8.52412172557948e-08,18.962446212768555
xgboost,1000,42306,82,18.433700561523438,0.05647540092468262,0.034635281753569225,186581.95154277762,1843130.917032398,3397131577320.6885,7,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.01949714191098525,150.0,0.9065283709232613,0.6296291371341683,6.0,6.304353510579546e-06,7.049676676951814,1.9149553043948276e-05,18.35514736175537
xgboost,1000,42306,82,23.284415245056152,0.1578056812286377,0.028273659909232363,188962.2865935092,1849193.9355137786,3419518211140.937,8,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.015430381249053687,300.0,0.6439591092211957,0.9085309511729264,9.0,0.0001471173734033003,3.340801627022598,4.468927919374702e-05,23.118621349334717
xgboost,1000,42306,82,39.26749038696289,0.14706969261169434,0.0457547487100507,209667.61166499127,1832485.2037111241,3358002021820.2,9,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.012499762712216677,550.0,0.8581202016541282,0.9676272424936649,1.0,0.043066544862138845,7.1591358642271805,2.5301924697669435e-06,38.98472332954407
xgboost,2000,42306,82,35.104477405548096,0.14963126182556152,0.08994441068283976,182253.80806264922,1789552.4580566178,3202498000136.4824,0,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,5.0,0.012453348365160873,700.0,0.7122334373214766,0.7225487971810539,2.0,1.748458067356789e-06,9.947375550838643,0.00021024508138070848,34.82795476913452
xgboost,2000,42306,82,26.478567123413086,0.05792880058288574,0.17368049934379082,183433.7595162329,1705235.9264650107,2907829564906.984,1,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.016818855900856158,200.0,0.6598575582708971,0.8852098043303755,1.0,0.00507542541509797,7.516631485503754,2.459620992161302e-05,26.356149435043335
xgboost,2000,42306,82,26.943211793899536,0.062073707580566406,0.07278579651987782,189090.89551824617,1806344.207735427,3262879396819.327,2,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,4.0,0.024412281107089845,350.0,0.7993303077060707,0.8840232378135311,1.0,1.0270701191372563e-08,2.311796363226368,0.2597437577918636,26.815382719039917
xgboost,2000,42306,82,35.100319147109985,0.03408646583557129,0.04579503769456006,219027.8667852964,1832446.5188200115,3357860244335.579,3,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,4.0,0.010379528605142645,200.0,0.6165626335635735,0.7892997223612954,9.0,1.2064400036568041e-06,5.315961417677021,2.4220894791527746e-05,35.01674747467041
xgboost,2000,42306,82,26.90182399749756,0.060186147689819336,0.0530144158863991,186451.88930925136,1825501.3432640017,3332455154258.6743,4,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.03255578108428842,150.0,0.7773341994753006,0.740195813355403,1.0,0.0010525618297586433,5.061701280339518,1.0233442823244402e-08,26.797154426574707
xgboost,2000,42306,82,31.677348136901855,0.09392571449279785,0.036194084332035636,192787.40215945285,1841642.2372001347,3391646129839.517,5,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.019927298503315635,250.0,0.8217410418644474,0.6402964620124194,1.0,3.4206197817122794e-05,6.155970405658353,0.0025934643668811437,31.504403352737427
xgboost,2000,42306,82,29.737786293029785,0.07543039321899414,0.02911026445783904,184004.41367211507,1848397.7354326,3416574188352.364,6,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,4.0,0.02204279823760044,450.0,0.6381914908845733,0.7694960755375659,5.0,0.0008759753720245974,2.2217111618555085,1.7945968869445564e-05,29.57641053199768
xgboost,2000,42306,82,29.46712851524353,0.14649033546447754,0.037562103011098746,186837.85785187088,1840334.7666921811,3386832053495.965,7,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.01022842254056663,500.0,0.8660533386092715,0.6280550306066305,1.0,3.7920483649147597e-07,5.264872636120493,0.004842717940375703,29.216660737991333
xgboost,2000,42306,82,27.480130434036255,0.07729768753051758,0.03786064961738933,193041.45607153833,1840049.3101889128,3385781463926.694,8,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.013044516352582488,200.0,0.9552593989726977,0.6835684569462417,4.0,1.6054233033288396e-06,4.127839295135387,1.0073746185228958e-08,27.34181523323059
xgboost,2000,42306,82,22.97363805770874,0.04584240913391113,0.07304419777454718,193015.16414056777,1806092.4891291116,3261970079288.59,9,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.03938240455485273,150.0,0.892000852965658,0.7309863567160474,1.0,0.1327203725589641,6.950936626163694,8.68036399764839e-08,22.876054286956787
xgboost,5000,42306,82,48.52181887626648,0.23881936073303223,0.2403109421802999,182224.2314975731,1635040.1004429348,2673356130056.442,0,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.013007130765172037,950.0,0.8031912272095859,0.6341723321214855,1.0,0.0011225034770984445,9.301634351490872,2.583550867286681e-06,48.00149130821228
xgboost,5000,42306,82,34.01832294464111,0.11453676223754883,-1.3570367800483187,275546.69707930804,2880007.725082567,8294444496535.264,1,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.023753104248050917,350.0,0.819236048591034,0.9268824516358776,1.0,3.0650875214481495e-06,6.028071415508352,0.04500109053159262,33.75859260559082
xgboost,5000,42306,82,39.14087104797363,0.06331372261047363,0.1115736294066294,181176.74336271748,1768158.501147846,3126384485181.3975,2,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.026962709548225935,150.0,0.7675443347893829,0.9764276773986633,2.0,1.2106055516307848e-05,5.036703811677931,1.0584000151613784e-05,38.99010419845581
xgboost,5000,42306,82,28.91158628463745,0.0463864803314209,0.14088963751095207,194451.45460048516,1738741.2268124463,3023221053817.251,3,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,5.0,0.01581862405506691,200.0,0.8071677803442764,0.6311586315476444,2.0,0.00014893068269818466,9.040342168519437,2.1898920582008388e-07,28.791728734970093
xgboost,5000,42306,82,46.44083070755005,0.2486438751220703,0.062414376849504793,183773.00806567774,1816418.609171024,3299376563742.798,4,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.012755328593041942,500.0,0.8335168430986495,0.8728092311005622,1.0,1.6451666534319463e-05,1.3181206619816939,1.724558705004408e-05,45.78944635391235
xgboost,5000,42306,82,33.76232933998108,0.13231945037841797,0.05913023662941952,199515.24964765637,1819597.0701938628,3310933497858.089,5,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.01278464316002173,500.0,0.8778378061252803,0.646615929943361,1.0,2.934086167687482e-06,8.161720943200473,0.4589411183948273,33.42483878135681
xgboost,5000,42306,82,38.45912432670593,0.09299898147583008,0.05723465341649281,182380.05180633362,1821429.131471723,3317604080973.8354,6,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,7.0,0.019927298503315635,250.0,0.8217410418644474,0.6402964620124194,1.0,3.4206197817122794e-05,6.155970405658353,0.0025934643668811437,38.23487329483032
xgboost,5000,42306,82,38.90656304359436,0.12893438339233398,0.1432415733372383,195736.5479216319,1736359.570954819,3014944559646.4033,7,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,9.0,0.02365768003948825,250.0,0.6608022558191962,0.6638535194734315,2.0,0.0070543288323632125,8.154869303364535,1.669266767038572e-05,38.65211033821106
xgboost,5000,42306,82,33.05955195426941,0.13266992568969727,0.062086170663095186,184209.7727879299,1816736.504223446,3300531525778.0264,8,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,8.0,0.01598548754916561,300.0,0.913817291517769,0.6794102065312471,4.0,0.0032477922410154036,8.516875558349621,3.245054012296672e-05,32.76876258850098
xgboost,5000,42306,82,37.331478118896484,0.1275341510772705,0.09190436116646039,188600.00512291354,1787624.3754545993,3195600907719.446,9,success,cook_county_no_preprocessing,Cook County learning curves with no preprocessing,6.0,0.010115076952126715,450.0,0.9943290005958426,0.7006370428783895,1.0,1.077838914396089e-08,7.152703768281029,0.13668339100714216,37.01661682128906
