model,train_size,test_size,n_features,fit_time,pred_time,r2,mae,rmse,mape,mse,test_set_version,train_set_version,n_test_counties,n_train_source_test_history,n_train_source_external,status,experiment_name,experiment_description,result_type,test_fips,size_bucket,county_test_size,county_train_pool_size,county_train_used
xgboost,,,,,,0.7607032736482287,92641.44916735198,135505.92743930008,,18361856371.184856,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51133.0,medium,684.0,681.0,681.0
xgboost,,,,,,0.177991239088367,77683.51273590687,175270.73798557682,,30719831594.008724,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,40135.0,medium,1275.0,1269.0,1269.0
xgboost,,,,,,0.532032807500552,60274.78790274966,109146.00016226993,,11912849351.422228,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21195.0,medium,741.0,741.0,741.0
xgboost,,,,,,0.5542133005422876,46345.72927965943,79509.95215337783,,6321832491.432432,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,18113.0,medium,1670.0,1669.0,1669.0
xgboost,,,,,,0.4617867951787885,63149.09787248769,107600.60453199281,,11577890095.65031,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48049.0,medium,1219.0,1217.0,1217.0
xgboost,,,,,,0.49742587457682097,114467.07157199182,179284.80352113993,,32143040773.613743,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,41015.0,medium,1070.0,1068.0,1068.0
xgboost,,,,,,0.4109477975199055,51705.19647364701,75190.57903864319,,5653623176.16645,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,5103.0,medium,619.0,618.0,618.0
xgboost,,,,,,0.4815063876078648,60444.646588820186,101692.40432255634,,10341345096.902275,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,47079.0,medium,1496.0,1487.0,1487.0
xgboost,,,,,,0.14758600689474655,78380.17695932541,185359.3151028203,,34358075695.38663,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,12041.0,medium,630.0,629.0,629.0
xgboost,,,,,,0.603021217950461,47507.61795112782,82173.40352322393,,6752468246.590591,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,55081.0,medium,1596.0,1592.0,1592.0
xgboost,,,,,,0.3920350789354329,56248.90260895509,115155.82004326471,,13260862889.836767,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,5063.0,medium,1414.0,1414.0,1414.0
xgboost,,,,,,0.0052414930587482145,68728.0921862599,137645.1108132045,,18946176530.779343,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48343.0,medium,252.0,251.0,251.0
xgboost,,,,,,0.3424323811768879,89173.47820378152,154418.14986145223,,23844965006.633923,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,47061.0,medium,595.0,594.0,594.0
xgboost,,,,,,0.3931154356383435,56164.31342899356,118706.19767595301,,14091161366.68243,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,28141.0,medium,349.0,349.0,349.0
xgboost,,,,,,0.3172134858210174,45672.73074383803,94691.60296319674,,8966499671.739689,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,54097.0,medium,355.0,355.0,355.0
xgboost,,,,,,0.11804080588775523,140004.94709870598,189147.36489318628,,35776725646.03616,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48171.0,medium,454.0,449.0,449.0
xgboost,,,,,,0.07604995888857868,59548.79538211064,96849.64160267064,,9379853078.565752,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21001.0,medium,679.0,678.0,678.0
xgboost,,,,,,0.4358897193565736,51084.88661766405,89458.97933669135,,8002908983.962569,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,39167.0,medium,2164.0,2161.0,2161.0
xgboost,,,,,,0.565111900666181,74370.27850149153,116267.23618776252,,13518070210.740955,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,55013.0,medium,1299.0,1297.0,1297.0
xgboost,,,,,,0.3417667386367167,44479.48388107904,119216.53556976786,,14212582353.257727,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,17137.0,medium,1645.0,1645.0,1645.0
xgboost,,,,,,0.4773654701860134,64018.116075965445,96259.17675594037,,9265829109.73137,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51033.0,medium,1230.0,1225.0,1225.0
xgboost,,,,,,0.38997635316223367,97793.0616554054,148724.8052961032,,22119067710.36381,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,22075.0,medium,370.0,369.0,369.0
xgboost,,,,,,0.5021327394832187,54537.17894867297,111518.67006454722,,12436413772.965338,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31141.0,medium,1639.0,1638.0,1638.0
xgboost,,,,,,0.5097103418070552,39603.507689901264,71169.58312971114,,5065109562.856865,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,19029.0,medium,462.0,461.0,461.0
xgboost,,,,,,0.16073316931900672,69450.45893149255,161240.62149055194,,25998538018.659443,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,47017.0,medium,1108.0,1107.0,1107.0
xgboost,,,,,,0.22523818044290533,56153.67840647235,98273.80328057903,,9657740411.229946,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51105.0,medium,773.0,773.0,773.0
xgboost,,,,,,0.6473871280579682,38851.20504391966,62943.26482202541,,3961854586.455622,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,19091.0,medium,571.0,568.0,568.0
xgboost,,,,,,0.34723929314491586,41605.73552178899,66945.05442944256,,4481640312.561027,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,54045.0,medium,327.0,326.0,326.0
xgboost,,,,,,0.3449672821902723,53905.230788305795,121691.22493314982,,14808754225.730463,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,19027.0,medium,764.0,763.0,763.0
xgboost,,,,,,0.265301796684868,119546.34000159711,179133.97370818307,,32088980536.484028,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16045.0,medium,587.0,584.0,584.0
xgboost,,,,,,0.4560734922690016,231557.01174662402,303482.20034383424,,92101445925.53516,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,49043.0,medium,1592.0,1592.0,1592.0
xgboost,,,,,,0.34828482178883646,70709.58516284282,110198.76205401441,,12143767158.237288,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,47129.0,medium,711.0,706.0,706.0
xgboost,,,,,,0.4683263295830342,60946.336781754035,101619.03646743632,,10326428572.570152,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,47133.0,medium,930.0,926.0,926.0
xgboost,,,,,,0.6976135181639058,33048.22174916625,54012.592967900266,,2917360199.1160693,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,22041.0,medium,506.0,503.0,503.0
xgboost,,,,,,0.26679065800620994,54718.88517234951,106442.6884282689,,11330045919.83753,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13267.0,medium,461.0,460.0,460.0
xgboost,,,,,,0.3846658415321115,56222.89152774587,96825.45066359725,,9375167896.208706,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,20055.0,medium,1088.0,1084.0,1084.0
xgboost,,,,,,0.6427775067335846,70122.97294730393,144854.85718579756,,20982929650.317806,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,8103.0,medium,255.0,254.0,254.0
xgboost,,,,,,0.2011050181386107,102408.97891857143,165772.60730376988,,27480557332.2899,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16075.0,medium,875.0,873.0,873.0
xgboost,,,,,,0.4762933829436895,66615.13764859247,123770.97950481341,,15319255367.580942,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,45001.0,medium,857.0,857.0,857.0
xgboost,,,,,,0.3773071552741022,67620.09636314656,109072.06514796175,,11896715395.641212,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,47185.0,medium,1595.0,1591.0,1591.0
xgboost,,,,,,0.38170717280295263,79154.55446816514,186057.92801646306,,34617552577.77935,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51840.0,medium,748.0,747.0,747.0
xgboost,,,,,,0.5642152085692432,58020.537180024796,102430.23371513304,,10491952778.936779,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,5089.0,medium,857.0,857.0,857.0
xgboost,,,,,,0.6738532141328637,99356.25416343921,162463.97718654398,,26394543883.269886,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51540.0,medium,1291.0,1291.0,1291.0
xgboost,,,,,,0.41734612660716697,79695.17761905461,159226.55789053973,,25353096737.669395,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,27157.0,medium,1067.0,1064.0,1064.0
xgboost,,,,,,0.28723536315371745,73386.30805530722,137293.9286988063,,18849622857.552906,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,19191.0,medium,769.0,767.0,767.0
xgboost,,,,,,0.7001788804110772,40369.27894227306,68575.63004277513,,4702617035.763563,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51149.0,medium,1041.0,1037.0,1037.0
xgboost,,,,,,0.6796720649273155,45316.53179767423,80959.34211080652,,6554415075.014609,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,38071.0,medium,391.0,390.0,390.0
xgboost,,,,,,0.4906328978981507,76665.8369763399,131449.68915446833,,17279020778.80635,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,36053.0,medium,1474.0,1470.0,1470.0
xgboost,,,,,,0.44060830228420544,53391.61938718722,92433.29518694243,,8543914059.116434,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,26067.0,medium,2218.0,2202.0,2202.0
xgboost,,,,,,0.2922599620630201,45255.35964394182,84146.78338389497,,7080681153.856143,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,18153.0,medium,391.0,387.0,387.0
xgboost,,,,,,0.4425345975389625,69259.11673442398,112322.33625285093,,12616307221.298512,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,37047.0,medium,957.0,954.0,954.0
xgboost,,,,,,0.6841588965313331,67688.56434170513,121986.46435243193,,14880697485.207146,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,19159.0,medium,298.0,296.0,296.0
xgboost,,,,,,0.31266769941294814,56647.131002565984,108283.49610168548,,11725315528.003735,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21191.0,medium,341.0,340.0,340.0
xgboost,,,,,,0.5611063589181571,48754.17180240182,93049.23047930676,,8658159292.791151,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,31119.0,medium,1668.0,1666.0,1666.0
xgboost,,,,,,0.3547593094589466,43429.92814867424,87636.51184093283,,7680158207.645961,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13173.0,medium,330.0,325.0,325.0
xgboost,,,,,,0.5593439041069965,59494.41055426956,92901.77504971766,,8630739807.388344,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48037.0,medium,1944.0,1939.0,1939.0
xgboost,,,,,,0.3017877600656128,49953.74011804467,74924.69212044372,,5613709489.343283,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,19053.0,medium,319.0,316.0,316.0
xgboost,,,,,,0.3398360735732787,84157.29551452021,150053.07612630213,,22515925654.965824,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,29039.0,medium,495.0,495.0,495.0
xgboost,,,,,,0.2609911597729777,126275.92317397386,190223.83963595988,,36185109165.84738,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,30089.0,medium,268.0,267.0,267.0
xgboost,,,,,,0.336627242197187,52825.73699624317,112505.28843003805,,12657439924.726055,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,39087.0,medium,1830.0,1823.0,1823.0
xgboost,,,,,,0.39279564909661013,86695.70044653837,171135.16265218097,,29287243895.988438,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51001.0,medium,2033.0,2026.0,2026.0
xgboost,,,,,,0.61315627725964,73164.89602882769,115842.44523294945,,13419472117.548893,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,26027.0,medium,1432.0,1429.0,1429.0
xgboost,,,,,,0.3109777355366654,59902.58318754795,137397.5083154787,,18878075291.30204,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,19131.0,medium,652.0,650.0,650.0
xgboost,,,,,,0.06931313476956591,161287.99655099015,286940.25059168367,,82334707409.61821,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13211.0,medium,991.0,991.0,991.0
xgboost,,,,,,0.3493660918672805,42287.64752400318,98122.33293575716,,9627992220.755575,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,27033.0,medium,511.0,511.0,511.0
xgboost,,,,,,0.510653963231816,50683.871961805555,89753.64641228491,,8055717044.301464,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,12063.0,medium,1098.0,1095.0,1095.0
xgboost,,,,,,0.4776804457261272,43001.99234283328,73010.19798211881,,5330489009.3881855,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,26007.0,medium,1534.0,1530.0,1530.0
xgboost,,,,,,0.5507719565968322,107160.84870302287,172727.31864269194,,29834726605.494034,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,26019.0,medium,918.0,918.0,918.0
xgboost,,,,,,0.476072003586153,79559.59914777131,113299.21620231832,,12836712392.05967,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48497.0,medium,1935.0,1934.0,1934.0
xgboost,,,,,,0.4976776679985274,107477.9817866848,173395.147592816,,30065877208.734447,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,35027.0,medium,483.0,483.0,483.0
xgboost,,,,,,0.30967724498946114,63995.46881975447,157105.0007859696,,24681981271.959515,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,19165.0,medium,560.0,559.0,559.0
xgboost,,,,,,0.5968859903365124,114880.52097244484,187590.33251334867,,35190132852.46872,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,36031.0,medium,1404.0,1404.0,1404.0
xgboost,,,,,,0.38069452471372867,75587.08554151714,126244.3818590469,,15937643950.972849,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48373.0,medium,1254.0,1249.0,1249.0
xgboost,,,,,,0.36114118645620175,67764.46248733469,134319.26421707452,,18041664739.816273,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,5091.0,medium,1172.0,1168.0,1168.0
xgboost,,,,,,0.25242347115054664,57825.977510055694,122041.81246594606,,14894203989.973146,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,5011.0,medium,303.0,302.0,302.0
xgboost,,,,,,0.6510706994524744,60211.98980579453,102647.61468486482,,10536532800.492476,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,12027.0,medium,1235.0,1231.0,1231.0
xgboost,,,,,,0.45658890122954454,126631.71407918149,193216.88860019343,,37332766040.33956,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,8065.0,medium,281.0,281.0,281.0
xgboost,,,,,,0.8299274246909666,41068.85532303622,79312.16524999581,,6290419556.642643,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,17015.0,medium,697.0,690.0,690.0
xgboost,,,,,,0.10018442788960713,84790.1337890625,197604.37049342724,,39047487238.10366,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13261.0,medium,940.0,940.0,940.0
xgboost,,,,,,0.2647732921604483,79564.9473177259,125598.12535299014,,15774889092.185425,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16069.0,medium,1483.0,1476.0,1476.0
xgboost,,,,,,0.5149266269393273,60601.83075622708,102221.39533405565,,10449213664.041294,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,39019.0,medium,818.0,815.0,815.0
xgboost,,,,,,0.6496438172656627,30222.908991686163,47772.73586881121,,2282234292.391201,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,17121.0,medium,1122.0,1122.0,1122.0
xgboost,,,,,,0.20924054263972014,136524.96048677884,262519.65712717886,,68916570378.17155,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,37143.0,medium,572.0,571.0,571.0
xgboost,,,,,,0.4806226883404692,46898.91219023686,93978.21024048253,,8831904000.004335,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,22021.0,medium,314.0,313.0,313.0
xgboost,,,,,,0.1766489225532537,129808.1953581662,193628.35524521527,,37491939954.96728,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,16073.0,medium,349.0,348.0,348.0
xgboost,,,,,,0.5366250237342395,80280.20305444948,128818.71180503443,,16594260511.108515,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,30023.0,medium,361.0,359.0,359.0
xgboost,,,,,,0.2737134940194971,102488.23110823474,220571.5456087425,,48651806732.229576,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21067.0,medium,2028.0,2009.0,2009.0
xgboost,,,,,,0.554395236675565,68930.9595176792,109039.86370489537,,11889691876.782158,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51155.0,medium,1681.0,1678.0,1678.0
xgboost,,,,,,0.33573587570202934,62285.356519071,109806.40291693027,,12057446121.555231,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,45087.0,medium,662.0,662.0,662.0
xgboost,,,,,,0.6289668905945007,169023.8242754156,227805.45577041822,,51895325678.767975,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,8037.0,medium,2137.0,2132.0,2132.0
xgboost,,,,,,0.41422995059748924,59356.090881467855,105074.97148033083,,11040749631.592337,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,51143.0,large,2539.0,2536.0,2536.0
xgboost,,,,,,0.1514590394553822,80310.11688941583,170972.5273838912,,29231605120.035427,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,29097.0,large,4303.0,4298.0,4298.0
xgboost,,,,,,0.6438910266851072,102119.84314498452,180328.9355855329,,32518525009.411274,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,37019.0,large,11118.0,11102.0,10000.0
xgboost,,,,,,-0.04604016927866583,122692.60321030853,306998.1226896471,,94247847334.96759,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,13063.0,large,10843.0,10821.0,10000.0
xgboost,,,,,,0.5266910102319546,55095.17017502946,88589.01629004838,,7848013807.238458,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,26123.0,large,2546.0,2544.0,2544.0
xgboost,,,,,,0.45628232806022806,84528.11926602355,181248.26705514683,,32850934310.493828,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,1051.0,large,4548.0,4533.0,4533.0
xgboost,,,,,,0.784298079450508,105801.98979918077,157428.41037296792,,24783704392.559597,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,8013.0,large,11534.0,11524.0,10000.0
xgboost,,,,,,0.6371998222934443,102222.95762798162,155549.10225206477,,24195523211.423298,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,41041.0,large,3836.0,3832.0,3832.0
xgboost,,,,,,0.30629718646912196,56070.59907520884,126994.42191541899,,16127583197.631453,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,21059.0,large,5342.0,5337.0,5337.0
xgboost,,,,,,0.41524820518893446,80758.31164480367,136733.70945584186,,18696107301.55458,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,2170.0,large,5291.0,5286.0,5286.0
xgboost,,,,,,0.4789937734181072,90080.93864428793,122721.5552718046,,15060580128.33059,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,48121.0,xlarge,31950.0,31736.0,10000.0
xgboost,,,,,,0.6256900862105481,62497.101385431764,126737.64674505798,,16062431102.475105,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,12127.0,xlarge,34525.0,34461.0,10000.0
xgboost,,,,,,0.6256286988864005,64546.238130276535,133307.73095049916,,17770951131.170673,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,39049.0,xlarge,44063.0,43980.0,10000.0
xgboost,,,,,,0.47469927119034294,65829.44410816592,129880.21807234363,,16868871046.519537,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,29095.0,xlarge,25135.0,25102.0,10000.0
xgboost,,,,,,0.690367158901539,92835.05185257139,172788.76399678568,,29855956963.536903,unknown,unknown,,,,,xgboost_large_scale_train_v6,XGBoost-only training on test_v1_train_v6 (5M samples),per_county,12071.0,xlarge,46850.0,46816.0,10000.0
